t,y
21634,578
21635,575
21636,573
21637,570
21638,567
21639,564
21640,561
21641,558
21642,556
21643,553
21644,550
21645,547
21646,545
21647,542
21648,539
21649,536
21650,534
21651,531
21652,528
21653,526
21654,523
21655,520
21656,518
21657,515
21658,512
21659,510
21660,507
21661,505
21662,502
21663,500
21664,497
21665,495
21666,492
21667,490
21668,487
21669,485
21670,482
21671,480
21672,478
21673,475
21674,473
21675,470
21676,468
21677,466
21678,464
21679,461
21680,459
21681,457
21682,455
21683,452
21684,450
21685,448
21686,446
21687,444
21688,442
21689,440
21690,438
21691,435
21692,433
21693,431
21694,429
21695,428
21696,426
21697,424
21698,422
21699,420
21700,418
21701,416
21702,414
21703,413
21704,411
21705,409
21706,407
21707,406
21708,404
21709,402
21710,401
21711,399
21712,397
21713,396
21714,394
21715,393
21716,391
21717,390
21718,388
21719,387
21720,385
21721,384
21722,382
21723,381
21724,380
21725,378
21726,377
21727,376
21728,374
21729,373
21730,372
21731,371
21732,369
21733,368
21734,367
21735,366
21736,365
21737,364
21738,363
21739,362
21740,361
21741,360
21742,359
21743,358
21744,357
21745,356
21746,355
21747,354
21748,353
21749,352
21750,351
21751,351
21752,350
21753,349
21754,348
21755,347
21756,347
21757,346
21758,345
21759,345
21760,344
21761,343
21762,343
21763,342
21764,342
21765,341
21766,340
21767,340
21768,339
21769,339
21770,338
21771,338
21772,337
21773,337
21774,337
21775,336
21776,336
21777,335
21778,335
21779,335
21780,334
21781,334
21782,334
21783,333
21784,333
21785,333
21786,333
21787,332
21788,332
21789,332
21790,332
21791,331
21792,331
21793,331
21794,331
21795,331
21796,330
21797,330
21798,330
21799,330
21800,330
21801,330
21802,330
21803,330
21804,330
21805,329
21806,329
21807,329
21808,329
21809,329
21810,329
21811,329
21812,329
21813,329
21814,329
21815,329
21816,329
21817,329
21818,329
21819,329
21820,329
21821,329
21822,329
21823,329
21824,329
21825,329
21826,329
21827,329
21828,329
21829,329
21830,329
21831,329
21832,329
21833,329
21834,329
21835,329
21836,329
21837,329
21838,329
21839,329
21840,329
21841,329
21842,329
21843,329
21844,329
21845,329
21846,329
21847,328
21848,328
21849,328
21850,328
21851,328
21852,328
21853,328
21854,328
21855,328
21856,328
21857,328
21858,328
21859,327
21860,327
21861,327
21862,327
21863,327
21864,327
21865,326
21866,326
21867,326
21868,326
21869,326
21870,325
21871,325
21872,325
21873,324
21874,324
21875,324
21876,324
21877,323
21878,323
21879,323
21880,322
21881,322
21882,321
21883,321
21884,321
21885,320
21886,320
21887,319
21888,319
21889,318
21890,318
21891,317
21892,317
21893,316
21894,315
21895,315
21896,314
21897,313
21898,313
21899,312
21900,311
21901,311
21902,310
21903,309
21904,309
21905,308
21906,307
21907,306
21908,305
21909,304
21910,304
21911,303
21912,302
21913,301
21914,300
21915,299
21916,298
21917,297
21918,296
21919,295
21920,294
21921,293
21922,291
21923,290
21924,289
21925,288
21926,287
21927,286
21928,284
21929,283
21930,282
21931,280
21932,279
21933,278
21934,276
21935,275
21936,274
21937,272
21938,271
21939,269
21940,268
21941,266
21942,265
21943,263
21944,262
21945,260
21946,258
21947,257
21948,255
21949,253
21950,252
21951,250
21952,248
21953,246
21954,245
21955,243
21956,241
21957,239
21958,237
21959,235
21960,234
21961,232
21962,230
21963,228
21964,226
21965,224
21966,222
21967,220
21968,218
21969,215
21970,213
21971,211
21972,209
21973,207
21974,205
21975,203
21976,200
21977,198
21978,196
21979,194
21980,191
21981,189
21982,187
21983,184
21984,182
21985,180
21986,177
21987,175
21988,172
21989,170
21990,167
21991,165
21992,162
21993,160
21994,157
21995,155
21996,152
21997,150
21998,147
21999,145
22000,142
22001,139
22002,137
22003,134
22004,131
22005,129
22006,126
22007,123
22008,121
22009,118
22010,115
22011,113
22012,110
22013,107
22014,104
22015,101
22016,99
22017,96
22018,93
22019,90
22020,87
22021,84
22022,82
22023,79
22024,76
22025,73
22026,70
22027,67
22028,64
22029,61
22030,59
22031,56
22032,53
22033,50
22034,47
22035,44
22036,41
22037,38
22038,35
22039,32
22040,29
22041,26
22042,23
22043,20
22044,17
22045,14
22046,11
22047,8
22048,5
22049,2
22050,0
22051,-2
22052,-5
22053,-8
22054,-11
22055,-14
22056,-17
22057,-20
22058,-23
22059,-26
22060,-29
22061,-32
22062,-35
22063,-38
22064,-41
22065,-44
22066,-47
22067,-50
22068,-53
22069,-56
22070,-59
22071,-61
22072,-64
22073,-67
22074,-70
22075,-73
22076,-76
22077,-79
22078,-82
22079,-84
22080,-87
22081,-90
22082,-93
22083,-96
22084,-99
22085,-101
22086,-104
22087,-107
22088,-110
22089,-113
22090,-115
22091,-118
22092,-121
22093,-123
22094,-126
22095,-129
22096,-131
22097,-134
22098,-137
22099,-139
22100,-142
22101,-145
22102,-147
22103,-150
22104,-152
22105,-155
22106,-157
22107,-160
22108,-162
22109,-165
22110,-167
22111,-170
22112,-172
22113,-175
22114,-177
22115,-180
22116,-182
22117,-184
22118,-187
22119,-189
22120,-191
22121,-194
22122,-196
22123,-198
22124,-200
22125,-203
22126,-205
22127,-207
22128,-209
22129,-211
22130,-213
22131,-215
22132,-218
22133,-220
22134,-222
22135,-224
22136,-226
22137,-228
22138,-230
22139,-232
22140,-234
22141,-235
22142,-237
22143,-239
22144,-241
22145,-243
22146,-245
22147,-246
22148,-248
22149,-250
22150,-252
22151,-253
22152,-255
22153,-257
22154,-258
22155,-260
22156,-262
22157,-263
22158,-265
22159,-266
22160,-268
22161,-269
22162,-271
22163,-272
22164,-274
22165,-275
22166,-276
22167,-278
22168,-279
22169,-280
22170,-282
22171,-283
22172,-284
22173,-286
22174,-287
22175,-288
22176,-289
22177,-290
22178,-291
22179,-293
22180,-294
22181,-295
22182,-296
22183,-297
22184,-298
22185,-299
22186,-300
22187,-301
22188,-302
22189,-303
22190,-304
22191,-304
22192,-305
22193,-306
22194,-307
22195,-308
22196,-309
22197,-309
22198,-310
22199,-311
22200,-311
22201,-312
22202,-313
22203,-313
22204,-314
22205,-315
22206,-315
22207,-316
22208,-317
22209,-317
22210,-318
22211,-318
22212,-319
22213,-319
22214,-320
22215,-320
22216,-321
22217,-321
22218,-321
22219,-322
22220,-322
22221,-323
22222,-323
22223,-323
22224,-324
22225,-324
22226,-324
22227,-324
22228,-325
22229,-325
22230,-325
22231,-326
22232,-326
22233,-326
22234,-326
22235,-326
22236,-327
22237,-327
22238,-327
22239,-327
22240,-327
22241,-327
22242,-328
22243,-328
22244,-328
22245,-328
22246,-328
22247,-328
22248,-328
22249,-328
22250,-328
22251,-328
22252,-328
22253,-328
22254,-329
22255,-329
22256,-329
22257,-329
22258,-329
22259,-329
22260,-329
22261,-329
22262,-329
22263,-329
22264,-329
22265,-329
22266,-329
22267,-329
22268,-329
22269,-329
22270,-329
22271,-329
22272,-329
22273,-329
22274,-329
22275,-329
22276,-329
22277,-329
22278,-329
22279,-329
22280,-329
22281,-329
22282,-329
22283,-329
22284,-329
22285,-329
22286,-329
22287,-329
22288,-329
22289,-329
22290,-329
22291,-329
22292,-329
22293,-329
22294,-329
22295,-329
22296,-330
22297,-330
22298,-330
22299,-330
22300,-330
22301,-330
22302,-330
22303,-330
22304,-330
22305,-331
22306,-331
22307,-331
22308,-331
22309,-331
22310,-332
22311,-332
22312,-332
22313,-332
22314,-333
22315,-333
22316,-333
22317,-333
22318,-334
22319,-334
22320,-334
22321,-335
22322,-335
22323,-335
22324,-336
22325,-336
22326,-337
22327,-337
22328,-337
22329,-338
22330,-338
22331,-339
22332,-339
22333,-340
22334,-340
22335,-341
22336,-342
22337,-342
22338,-343
22339,-343
22340,-344
22341,-345
22342,-345
22343,-346
22344,-347
22345,-347
22346,-348
22347,-349
22348,-350
22349,-351
22350,-351
22351,-352
22352,-353
22353,-354
22354,-355
22355,-356
22356,-357
22357,-358
22358,-359
22359,-360
22360,-361
22361,-362
22362,-363
22363,-364
22364,-365
22365,-366
22366,-367
22367,-368
22368,-369
22369,-371
22370,-372
22371,-373
22372,-374
22373,-376
22374,-377
22375,-378
22376,-380
22377,-381
22378,-382
22379,-384
22380,-385
22381,-387
22382,-388
22383,-390
22384,-391
22385,-393
22386,-394
22387,-396
22388,-397
22389,-399
22390,-401
22391,-402
22392,-404
22393,-406
22394,-407
22395,-409
22396,-411
22397,-413
22398,-414
22399,-416
22400,-418
22401,-420
22402,-422
22403,-424
22404,-426
22405,-428
22406,-429
22407,-431
22408,-433
22409,-435
22410,-438
22411,-440
22412,-442
22413,-444
22414,-446
22415,-448
22416,-450
22417,-452
22418,-455
22419,-457
22420,-459
22421,-461
22422,-464
22423,-466
22424,-468
22425,-470
22426,-473
22427,-475
22428,-478
22429,-480
22430,-482
22431,-485
22432,-487
22433,-490
22434,-492
22435,-495
22436,-497
22437,-500
22438,-502
22439,-505
22440,-507
22441,-510
22442,-512
22443,-515
22444,-518
22445,-520
22446,-523
22447,-526
22448,-528
22449,-531
22450,-534
22451,-536
22452,-539
22453,-542
22454,-545
22455,-547
22456,-550
22457,-553
22458,-556
22459,-558
22460,-561
22461,-564
22462,-567
22463,-570
22464,-573
22465,-575
22466,-578
22467,-581
22468,-584
22469,-587
22470,-590
22471,-593
22472,-596
22473,-598
22474,-601
22475,-604
22476,-607
22477,-610
22478,-613
22479,-616
22480,-619
22481,-622
22482,-625
22483,-628
22484,-631
22485,-634
22486,-637
22487,-640
22488,-643
22489,-646
22490,-649
22491,-652
22492,-655
22493,-658
22494,-660
22495,-663
22496,-666
22497,-669
22498,-672
22499,-675
22500,-678
22501,-681
22502,-684
22503,-687
22504,-690
22505,-693
22506,-696
22507,-699
22508,-702
22509,-705
22510,-708
22511,-711
22512,-714
22513,-717
22514,-719
22515,-722
22516,-725
22517,-728
22518,-731
22519,-734
22520,-737
22521,-740
22522,-743
22523,-745
22524,-748
22525,-751
22526,-754
22527,-757
22528,-759
22529,-762
22530,-765
22531,-768
22532,-771
22533,-773
22534,-776
22535,-779
22536,-782
22537,-784
22538,-787
22539,-790
22540,-792
22541,-795
22542,-798
22543,-800
22544,-803
22545,-805
22546,-808
22547,-811
22548,-813
22549,-816
22550,-818
22551,-821
22552,-823
22553,-826
22554,-828
22555,-831
22556,-833
22557,-835
22558,-838
22559,-840
22560,-843
22561,-845
22562,-847
22563,-849
22564,-852
22565,-854
22566,-856
22567,-859
22568,-861
22569,-863
22570,-865
22571,-867
22572,-869
22573,-872
22574,-874
22575,-876
22576,-878
22577,-880
22578,-882
22579,-884
22580,-886
22581,-888
22582,-890
22583,-892
22584,-894
22585,-896
22586,-898
22587,-899
22588,-901
22589,-903
22590,-905
22591,-907
22592,-908
22593,-910
22594,-912
22595,-913
22596,-915
22597,-917
22598,-918
22599,-920
22600,-922
22601,-923
22602,-925
22603,-926
22604,-928
22605,-929
22606,-931
22607,-932
22608,-933
22609,-935
22610,-936
22611,-938
22612,-939
22613,-940
22614,-941
22615,-943
22616,-944
22617,-945
22618,-946
22619,-948
22620,-949
22621,-950
22622,-951
22623,-952
22624,-953
22625,-954
22626,-955
22627,-956
22628,-957
22629,-958
22630,-959
22631,-960
22632,-961
22633,-962
22634,-963
22635,-964
22636,-965
22637,-965
22638,-966
22639,-967
22640,-968
22641,-969
22642,-969
22643,-970
22644,-971
22645,-971
22646,-972
22647,-973
22648,-973
22649,-974
22650,-975
22651,-975
22652,-976
22653,-976
22654,-977
22655,-977
22656,-978
22657,-978
22658,-979
22659,-979
22660,-980
22661,-980
22662,-980
22663,-981
22664,-981
22665,-981
22666,-982
22667,-982
22668,-982
22669,-983
22670,-983
22671,-983
22672,-984
22673,-984
22674,-984
22675,-984
22676,-985
22677,-985
22678,-985
22679,-985
22680,-985
22681,-986
22682,-986
22683,-986
22684,-986
22685,-986
22686,-986
22687,-986
22688,-987
22689,-987
22690,-987
22691,-987
22692,-987
22693,-987
22694,-987
22695,-987
22696,-987
22697,-987
22698,-987
22699,-987
22700,-987
22701,-987
22702,-987
22703,-987
22704,-987
22705,-987
22706,-987
22707,-987
22708,-987
22709,-987
22710,-987
22711,-987
22712,-987
22713,-987
22714,-987
22715,-987
22716,-987
22717,-987
22718,-987
22719,-987
22720,-987
22721,-987
22722,-987
22723,-987
22724,-987
22725,-987
22726,-987
22727,-987
22728,-988
22729,-988
22730,-988
22731,-988
22732,-988
22733,-988
22734,-988
22735,-988
22736,-988
22737,-988
22738,-988
22739,-988
22740,-988
22741,-988
22742,-988
22743,-988
22744,-989
22745,-989
22746,-989
22747,-989
22748,-989
22749,-989
22750,-990
22751,-990
22752,-990
22753,-990
22754,-990
22755,-991
22756,-991
22757,-991
22758,-991
22759,-992
22760,-992
22761,-992
22762,-992
22763,-993
22764,-993
22765,-993
22766,-994
22767,-994
22768,-995
22769,-995
22770,-995
22771,-996
22772,-996
22773,-997
22774,-997
22775,-998
22776,-998
22777,-999
22778,-999
22779,-1000
22780,-1001
22781,-1001
22782,-1002
22783,-1002
22784,-1003
22785,-1004
22786,-1004
22787,-1005
22788,-1006
22789,-1007
22790,-1007
22791,-1008
22792,-1009
22793,-1010
22794,-1011
22795,-1011
22796,-1012
22797,-1013
22798,-1014
22799,-1015
22800,-1016
22801,-1017
22802,-1018
22803,-1019
22804,-1020
22805,-1021
22806,-1022
22807,-1023
22808,-1024
22809,-1025
22810,-1026
22811,-1028
22812,-1029
22813,-1030
22814,-1031
22815,-1033
22816,-1034
22817,-1035
22818,-1036
22819,-1038
22820,-1039
22821,-1040
22822,-1042
22823,-1043
22824,-1045
22825,-1046
22826,-1048
22827,-1049
22828,-1051
22829,-1052
22830,-1054
22831,-1055
22832,-1057
22833,-1059
22834,-1060
22835,-1062
22836,-1064
22837,-1065
22838,-1067
22839,-1069
22840,-1071
22841,-1072
22842,-1074
22843,-1076
22844,-1078
22845,-1080
22846,-1082
22847,-1084
22848,-1086
22849,-1088
22850,-1090
22851,-1092
22852,-1094
22853,-1096
22854,-1098
22855,-1100
22856,-1102
22857,-1104
22858,-1106
22859,-1108
22860,-1110
22861,-1113
22862,-1115
22863,-1117
22864,-1119
22865,-1122
22866,-1124
22867,-1126
22868,-1128
22869,-1131
22870,-1133
22871,-1136
22872,-1138
22873,-1140
22874,-1143
22875,-1145
22876,-1148
22877,-1150
22878,-1153
22879,-1155
22880,-1158
22881,-1160
22882,-1163
22883,-1165
22884,-1168
22885,-1170
22886,-1173
22887,-1176
22888,-1178
22889,-1181
22890,-1184
22891,-1186
22892,-1189
22893,-1192
22894,-1194
22895,-1197
22896,-1200
22897,-1203
22898,-1205
22899,-1208
22900,-1211
22901,-1214
22902,-1216
22903,-1219
22904,-1222
22905,-1225
22906,-1228
22907,-1231
22908,-1233
22909,-1236
22910,-1239
22911,-1242
22912,-1245
22913,-1248
22914,-1251
22915,-1254
22916,-1256
22917,-1259
22918,-1262
22919,-1265
22920,-1268
22921,-1271
22922,-1274
22923,-1277
22924,-1280
22925,-1283
22926,-1286
22927,-1289
22928,-1292
22929,-1295
22930,-1298
22931,-1301
22932,-1304
22933,-1307
22934,-1310
22935,-1313
22936,-1316
22937,-1318
22938,-1321
22939,-1324
22940,-1327
22941,-1330
22942,-1333
22943,-1336
22944,-1339
22945,-1342
22946,-1345
22947,-1348
22948,-1351
22949,-1354
22950,-1357
22951,-1360
22952,-1363
22953,-1366
22954,-1369
22955,-1372
22956,-1375
22957,-1378
22958,-1380
22959,-1383
22960,-1386
22961,-1389
22962,-1392
22963,-1395
22964,-1398
22965,-1401
22966,-1403
22967,-1406
22968,-1409
22969,-1412
22970,-1415
22971,-1418
22972,-1420
22973,-1423
22974,-1426
22975,-1429
22976,-1431
22977,-1434
22978,-1437
22979,-1440
22980,-1442
22981,-1445
22982,-1448
22983,-1450
22984,-1453
22985,-1456
22986,-1458
22987,-1461
22988,-1464
22989,-1466
22990,-1469
22991,-1471
22992,-1474
22993,-1476
22994,-1479
22995,-1481
22996,-1484
22997,-1486
22998,-1489
22999,-1491
23000,-1494
23001,-1496
23002,-1498
23003,-1501
23004,-1503
23005,-1505
23006,-1508
23007,-1510
23008,-1512
23009,-1515
23010,-1517
23011,-1519
23012,-1521
23013,-1524
23014,-1526
23015,-1528
23016,-1530
23017,-1532
23018,-1534
23019,-1536
23020,-1538
23021,-1540
23022,-1542
23023,-1544
23024,-1546
23025,-1548
23026,-1550
23027,-1552
23028,-1554
23029,-1556
23030,-1558
23031,-1560
23032,-1561
23033,-1563
23034,-1565
23035,-1567
23036,-1568
23037,-1570
23038,-1572
23039,-1574
23040,-1575
23041,-1577
23042,-1578
23043,-1580
23044,-1582
23045,-1583
23046,-1585
23047,-1586
23048,-1588
23049,-1589
23050,-1591
23051,-1592
23052,-1593
23053,-1595
23054,-1596
23055,-1597
23056,-1599
23057,-1600
23058,-1601
23059,-1603
23060,-1604
23061,-1605
23062,-1606
23063,-1607
23064,-1608
23065,-1610
23066,-1611
23067,-1612
23068,-1613
23069,-1614
23070,-1615
23071,-1616
23072,-1617
23073,-1618
23074,-1619
23075,-1620
23076,-1621
23077,-1622
23078,-1622
23079,-1623
23080,-1624
23081,-1625
23082,-1626
23083,-1626
23084,-1627
23085,-1628
23086,-1629
23087,-1629
23088,-1630
23089,-1631
23090,-1631
23091,-1632
23092,-1633
23093,-1633
23094,-1634
23095,-1634
23096,-1635
23097,-1635
23098,-1636
23099,-1636
23100,-1637
23101,-1637
23102,-1638
23103,-1638
23104,-1639
23105,-1639
23106,-1639
23107,-1640
23108,-1640
23109,-1641
23110,-1641
23111,-1641
23112,-1641
23113,-1642
23114,-1642
23115,-1642
23116,-1643
23117,-1643
23118,-1643
23119,-1643
23120,-1644
23121,-1644
23122,-1644
23123,-1644
23124,-1644
23125,-1644
23126,-1645
23127,-1645
23128,-1645
23129,-1645
23130,-1645
23131,-1645
23132,-1645
23133,-1645
23134,-1645
23135,-1646
23136,-1646
23137,-1646
23138,-1646
23139,-1646
23140,-1646
23141,-1646
23142,-1646
23143,-1646
23144,-1646
23145,-1646
23146,-1646
23147,-1646
23148,-1646
23149,-1646
23150,-1646
23151,-1646
23152,-1646
23153,-1646
23154,-1646
23155,-1646
23156,-1646
23157,-1646
23158,-1646
23159,-1646
23160,-1646
23161,-1646
23162,-1646
23163,-1646
23164,-1646
23165,-1646
23166,-1646
23167,-1646
23168,-1646
23169,-1646
23170,-1646
23171,-1646
23172,-1646
23173,-1646
23174,-1646
23175,-1646
23176,-1646
23177,-1646
23178,-1646
23179,-1646
23180,-1646
23181,-1647
23182,-1647
23183,-1647
23184,-1647
23185,-1647
23186,-1647
23187,-1647
23188,-1647
23189,-1647
23190,-1648
23191,-1648
23192,-1648
23193,-1648
23194,-1648
23195,-1648
23196,-1649
23197,-1649
23198,-1649
23199,-1649
23200,-1649
23201,-1650
23202,-1650
23203,-1650
23204,-1651
23205,-1651
23206,-1651
23207,-1652
23208,-1652
23209,-1652
23210,-1653
23211,-1653
23212,-1653
23213,-1654
23214,-1654
23215,-1655
23216,-1655
23217,-1656
23218,-1656
23219,-1657
23220,-1657
23221,-1658
23222,-1658
23223,-1659
23224,-1659
23225,-1660
23226,-1661
23227,-1661
23228,-1662
23229,-1663
23230,-1663
23231,-1664
23232,-1665
23233,-1666
23234,-1666
23235,-1667
23236,-1668
23237,-1669
23238,-1670
23239,-1670
23240,-1671
23241,-1672
23242,-1673
23243,-1674
23244,-1675
23245,-1676
23246,-1677
23247,-1678
23248,-1679
23249,-1680
23250,-1681
23251,-1682
23252,-1683
23253,-1685
23254,-1686
23255,-1687
23256,-1688
23257,-1689
23258,-1691
23259,-1692
23260,-1693
23261,-1695
23262,-1696
23263,-1697
23264,-1699
23265,-1700
23266,-1701
23267,-1703
23268,-1704
23269,-1706
23270,-1707
23271,-1709
23272,-1710
23273,-1712
23274,-1713
23275,-1715
23276,-1717
23277,-1718
23278,-1720
23279,-1722
23280,-1723
23281,-1725
23282,-1727
23283,-1729
23284,-1730
23285,-1732
23286,-1734
23287,-1736
23288,-1738
23289,-1740
23290,-1742
23291,-1744
23292,-1746
23293,-1748
23294,-1750
23295,-1752
23296,-1754
23297,-1756
23298,-1758
23299,-1760
23300,-1762
23301,-1764
23302,-1766
23303,-1768
23304,-1771
23305,-1773
23306,-1775
23307,-1777
23308,-1780
23309,-1782
23310,-1784
23311,-1786
23312,-1789
23313,-1791
23314,-1793
23315,-1796
23316,-1798
23317,-1801
23318,-1803
23319,-1806
23320,-1808
23321,-1811
23322,-1813
23323,-1816
23324,-1818
23325,-1821
23326,-1823
23327,-1826
23328,-1828
23329,-1831
23330,-1834
23331,-1836
23332,-1839
23333,-1841
23334,-1844
23335,-1847
23336,-1850
23337,-1852
23338,-1855
23339,-1858
23340,-1860
23341,-1863
23342,-1866
23343,-1869
23344,-1872
23345,-1874
23346,-1877
23347,-1880
23348,-1883
23349,-1886
23350,-1888
23351,-1891
23352,-1894
23353,-1897
23354,-1900
23355,-1903
23356,-1906
23357,-1909
23358,-1911
23359,-1914
23360,-1917
23361,-1920
